bin,name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,score,name2,cdsStartStat,cdsEndStat,exonFrames
620,g4673.t3,chr3L,-,4665922,4675942,4666082,4675835,6,"4665922,4670117,4671825,4673172,4674955,4675381,","4667059,4670402,4671961,4673392,4675229,4675942,",0,g4673,cmpl,cmpl,"1,1,0,2,1,0,"
620,g4674.t1,chr3L,+,4677052,4678245,4677850,4678117,2,"4677052,4677225,","4677095,4678245,",0,g4674,cmpl,cmpl,"-1,0,"
620,g4675.t1,chr3L,-,4687596,4688852,4687795,4688701,1,"4687596,","4688852,",0,g4675,cmpl,cmpl,"0,"
620,g4676.t1,chr3L,-,4688905,4690102,4689053,4689989,1,"4688905,","4690102,",0,g4676,cmpl,cmpl,"0,"
620,g4677.t1,chr3L,-,4694248,4696512,4694322,4695070,3,"4694248,4694941,4696458,","4694832,4695134,4696512,",0,g4677,cmpl,cmpl,"0,0,-1,"
620,g4678.t1,chr3L,+,4697602,4698045,4697678,4697978,1,"4697602,","4698045,",0,g4678,cmpl,cmpl,"0,"
620,g4679.t1,chr3L,-,4709178,4718577,4709502,4709856,3,"4709178,4713586,4718459,","4710333,4713763,4718577,",0,g4679,cmpl,cmpl,"0,-1,-1,"
621,g4680.t1,chr3L,-,4752466,4753757,4752549,4753613,2,"4752466,4753552,","4753370,4753757,",0,g4680,cmpl,cmpl,"1,0,"
621,g4681.t1,chr3L,+,4757887,4758757,4758028,4758412,1,"4757887,","4758757,",0,g4681,cmpl,cmpl,"0,"
621,g4682.t1,chr3L,+,4759647,4796020,4764889,4795932,7,"4759647,4764886,4765123,4789121,4792216,4793920,4795800,","4759918,4764979,4767056,4792153,4792612,4794148,4796020,",0,g4682,cmpl,cmpl,"-1,0,0,1,0,0,0,"
621,g4683.t1,chr3L,-,4803078,4805287,4803169,4805257,5,"4803078,4803659,4803973,4804187,4804700,","4803596,4803919,4804122,4804642,4805287,",0,g4683,cmpl,cmpl,"2,0,1,2,0,"
621,g4683.t2,chr3L,-,4803078,4805287,4803169,4805215,5,"4803078,4803659,4803973,4804187,4804700,","4803596,4803919,4804122,4804642,4805287,",0,g4683,cmpl,cmpl,"2,0,1,2,0,"
621,g4684.t2,chr3L,-,4805659,4825727,4806170,4825571,16,"4805659,4807595,4807693,4807891,4811551,4812056,4812783,4813327,4815492,4816986,4821110,4821863,4822022,4822689,4823586,4825327,","4807374,4807627,4807832,4811490,4811669,4812255,4813089,4815436,4816645,4821042,4821266,4821969,4822626,4823524,4824161,4825727,",0,g4684,cmpl,cmpl,"2,0,2,0,2,1,1,1,0,0,0,2,1,0,1,0,"
621,g4684.t1,chr3L,-,4812455,4825727,4812760,4825571,10,"4812455,4813327,4815492,4816986,4821110,4821863,4822022,4822689,4823586,4825327,","4813089,4815436,4816645,4821042,4821266,4821969,4822626,4823524,4824161,4825727,",0,g4684,cmpl,cmpl,"1,1,0,0,0,2,1,0,1,0,"
621,g4685.t1,chr3L,+,4825997,4828778,4826037,4828728,3,"4825997,4827944,4828242,","4827886,4828186,4828778,",0,g4685,cmpl,cmpl,"0,1,0,"
77,g4686.t1,chr3L,-,4828909,4852457,4829091,4852401,6,"4828909,4832254,4838142,4842022,4849593,4852398,","4832177,4832874,4838447,4842077,4852322,4852457,",0,g4686,cmpl,cmpl,"1,2,0,2,0,0,"
622,g4687.t2,chr3L,+,4860937,4895752,4861459,4895291,51,"4860937,4861736,4863408,4863731,4863958,4864119,4865064,4865892,4866122,4866466,4866942,4867168,4868470,4868888,4870143,4870329,4870622,4871094,4872110,4873079,4873247,4873760,4874280,4874447,4875738,4879017,4880003,4881499,4882021,4882413,4883684,4883952,4884678,4884951,4885337,4886852,4887325,4888777,4889138,4889405,4889612,4890462,4891044,4891738,4891995,4892400,4892961,4893197,4893412,4894439,4894967,","4861679,4861940,4863678,4863898,4864059,4864267,4865181,4866059,4866414,4866886,4867108,4867383,4868661,4869073,4870261,4870477,4870780,4871161,4873001,4873184,4873418,4873908,4874379,4874562,4875907,4879211,4880206,4881687,4882192,4883619,4883828,4884135,4884884,4885266,4885569,4886978,4888710,4888925,4889349,4889540,4889785,4890630,4891604,4891913,4892168,4892883,4893141,4893357,4893822,4894650,4895752,",0,g4687,cmpl,cmpl,"0,1,1,1,0,2,0,0,2,0,0,1,0,2,1,2,0,2,0,0,0,0,1,1,2,0,2,1,0,0,0,0,0,2,2,0,0,2,0,1,1,0,0,2,0,2,2,2,0,2,0,"
622,g4687.t1,chr3L,+,4861407,4895752,4861459,4895291,52,"4861407,4861736,4863408,4863731,4863958,4864119,4865064,4865892,4866122,4866466,4866942,4867168,4868470,4868888,4870143,4870329,4870622,4871094,4872110,4873079,4873247,4873760,4874280,4874447,4875738,4879017,4880003,4881499,4882021,4882413,4883684,4883952,4884678,4884951,4885337,4886852,4887325,4888777,4889138,4889405,4889612,4890462,4891044,4891738,4891995,4892400,4892961,4893197,4893412,4894439,4894753,4894967,","4861679,4861940,4863678,4863898,4864059,4864267,4865181,4866059,4866414,4866886,4867108,4867383,4868661,4869073,4870261,4870477,4870780,4871161,4873001,4873184,4873418,4873908,4874379,4874562,4875907,4879211,4880206,4881687,4882192,4883619,4883828,4884135,4884884,4885266,4885569,4886978,4888710,4888925,4889349,4889540,4889785,4890630,4891604,4891913,4892168,4892883,4893141,4893357,4893822,4894650,4894792,4895752,",0,g4687,cmpl,cmpl,"0,1,1,1,0,2,0,0,2,0,0,1,0,2,1,2,0,2,0,0,0,0,1,1,2,0,2,1,0,0,0,0,0,2,2,0,0,2,0,1,1,0,0,2,0,2,2,2,0,2,0,0,"
622,g4688.t1,chr3L,+,4895907,4898472,4896915,4898285,3,"4895907,4896586,4896989,","4896053,4896918,4898472,",0,g4688,cmpl,cmpl,"-1,0,0,"
622,g4689.t1,chr3L,+,4898862,4900855,4898996,4900695,3,"4898862,4900276,4900414,","4899042,4900360,4900855,",0,g4689,cmpl,cmpl,"0,1,1,"
622,g4690.t1,chr3L,+,4910352,4918927,4910693,4918862,8,"4910352,4912671,4913453,4913694,4917456,4918319,4918595,4918758,","4910862,4912840,4913619,4913956,4917647,4918514,4918689,4918927,",0,g4690,cmpl,cmpl,"0,1,2,0,1,0,0,1,"
622,g4691.t1,chr3L,-,4929909,4979192,4930921,4969230,8,"4929909,4930919,4939306,4952890,4955825,4969193,4975817,4979147,","4930112,4931128,4940106,4953107,4956883,4969254,4976898,4979192,",0,g4691,cmpl,cmpl,"-1,0,1,0,1,0,-1,-1,"
622,g4692.t1,chr3L,-,4979987,4980722,4980094,4980637,1,"4979987,","4980722,",0,g4692,cmpl,cmpl,"0,"
623,g4693.t2,chr3L,-,4993843,5015692,4993949,5012095,4,"4993843,5011600,5011799,5015543,","4996725,5011744,5012135,5015692,",0,g4693,cmpl,cmpl,"2,2,0,-1,"
623,g4693.t1,chr3L,-,5011508,5015692,5011596,5012095,3,"5011508,5011799,5015543,","5011744,5012135,5015692,",0,g4693,cmpl,cmpl,"2,0,-1,"
624,g4694.t1,chr3L,+,5129212,5130401,5129673,5130240,2,"5129212,5129668,","5129273,5130401,",0,g4694,cmpl,cmpl,"-1,0,"
624,g4695.t1,chr3L,+,5134232,5135661,5134390,5135434,1,"5134232,","5135661,",0,g4695,cmpl,cmpl,"0,"
624,g4696.t1,chr3L,-,5135746,5136272,5135839,5136233,2,"5135746,5136077,","5136010,5136272,",0,g4696,cmpl,cmpl,"0,0,"
624,g4696.t2,chr3L,-,5135746,5136272,5135839,5136227,2,"5135746,5136077,","5136010,5136272,",0,g4696,cmpl,cmpl,"0,0,"
624,g4697.t1,chr3L,+,5136372,5138419,5136471,5138304,1,"5136372,","5138419,",0,g4697,cmpl,cmpl,"0,"
624,g4698.t1,chr3L,-,5138651,5139392,5138679,5139354,1,"5138651,","5139392,",0,g4698,cmpl,cmpl,"0,"
624,g4699.t1,chr3L,+,5139562,5140437,5139744,5140383,1,"5139562,","5140437,",0,g4699,cmpl,cmpl,"0,"
624,g4700.t1,chr3L,-,5140439,5141472,5140471,5141355,3,"5140439,5140839,5141305,","5140777,5141242,5141472,",0,g4700,cmpl,cmpl,"0,2,0,"
624,g4701.t1,chr3L,+,5142122,5144104,5142304,5144056,4,"5142122,5143072,5143323,5143562,","5142427,5143265,5143497,5144104,",0,g4701,cmpl,cmpl,"0,0,1,1,"
624,g4702.t1,chr3L,-,5144253,5145842,5144395,5145726,2,"5144253,5145194,","5145135,5145842,",0,g4702,cmpl,cmpl,"1,0,"
624,g4703.t1,chr3L,+,5146112,5149817,5146194,5149755,10,"5146112,5146424,5146657,5146857,5147121,5147461,5148514,5148729,5149077,5149352,","5146362,5146598,5146803,5147061,5147406,5148456,5148671,5149015,5149298,5149817,",0,g4703,cmpl,cmpl,"0,0,0,2,2,2,1,2,0,2,"
624,g4704.t1,chr3L,-,5149843,5152362,5149865,5152301,5,"5149843,5151178,5151414,5151769,5152143,","5151123,5151346,5151704,5152076,5152362,",0,g4704,cmpl,cmpl,"2,2,0,2,0,"
624,g4705.t1,chr3L,+,5152542,5154778,5152845,5154457,2,"5152542,5153848,","5153763,5154778,",0,g4705,cmpl,cmpl,"0,0,"
624,g4706.t1,chr3L,-,5160700,5232142,5162466,5228593,10,"5160700,5162455,5162966,5163344,5163833,5168982,5170186,5218949,5228350,5232016,","5161741,5162610,5163131,5163703,5163975,5169028,5170440,5219285,5228654,5232142,",0,g4706,cmpl,cmpl,"-1,0,0,1,0,2,0,0,0,-1,"
624,g4707.t1,chr3L,+,5234512,5236625,5234626,5236510,2,"5234512,5234769,","5234721,5236625,",0,g4707,cmpl,cmpl,"0,2,"
625,g4708.t1,chr3L,-,5343622,5355091,5343995,5346096,5,"5343622,5345655,5345836,5347627,5354614,","5345595,5345772,5346500,5347683,5355091,",0,g4708,cmpl,cmpl,"2,2,0,-1,-1,"
625,g4709.t1,chr3L,-,5356867,5359421,5357220,5359254,1,"5356867,","5359421,",0,g4709,cmpl,cmpl,"0,"
625,g4710.t1,chr3L,+,5360421,5362753,5360531,5362330,5,"5360421,5360691,5361492,5361694,5362102,","5360553,5361025,5361625,5361988,5362753,",0,g4710,cmpl,cmpl,"0,1,2,0,0,"
625,g4711.t1,chr3L,-,5363174,5366261,5363433,5366156,5,"5363174,5363888,5364083,5364942,5366128,","5363462,5364015,5364209,5365085,5366261,",0,g4711,cmpl,cmpl,"1,0,0,1,0,"
625,g4712.t1,chr3L,+,5366501,5367368,5366598,5367318,2,"5366501,5366804,","5366735,5367368,",0,g4712,cmpl,cmpl,"0,2,"
78,g4713.t1,chr3L,-,5367372,5387271,5367402,5382821,11,"5367372,5369627,5378804,5378985,5379150,5379365,5379660,5380908,5381769,5382305,5387160,","5367774,5369727,5378923,5379088,5379313,5379603,5380653,5381065,5382047,5382829,5387271,",0,g4713,cmpl,cmpl,"0,2,0,2,1,0,0,2,0,0,-1,"
626,g4714.t2,chr3L,+,5425215,5483694,5429591,5483663,11,"5425215,5429162,5431631,5433021,5433290,5433726,5435587,5436228,5436522,5439189,5479995,","5425283,5429628,5431738,5433226,5433452,5433855,5435678,5436312,5436632,5439471,5483694,",0,g4714,cmpl,cmpl,"-1,0,1,0,1,1,1,2,2,1,1,"
626,g4714.t1,chr3L,+,5429265,5439813,5429591,5439592,10,"5429265,5431631,5433021,5433290,5433726,5435587,5436228,5436522,5439189,5439530,","5429628,5431738,5433226,5433452,5433855,5435678,5436312,5436632,5439471,5439813,",0,g4714,cmpl,cmpl,"0,1,0,1,1,1,2,2,1,1,"
78,g4715.t1,chr3L,-,5497531,5522615,5497705,5518571,19,"5497531,5500798,5503857,5504973,5505531,5506098,5507392,5507693,5508357,5509885,5510118,5513263,5515184,5515448,5515744,5515955,5517551,5518504,5522589,","5498559,5500869,5504121,5505093,5505675,5506288,5507549,5507792,5508477,5510014,5510466,5513851,5515376,5515675,5515866,5516104,5517754,5518612,5522615,",0,g4715,cmpl,cmpl,"1,2,2,2,2,1,0,0,0,0,0,0,0,1,2,0,1,0,-1,"
627,g4716.t2,chr3L,-,5534734,5556415,5534824,5556369,12,"5534734,5535436,5538991,5540619,5540951,5541078,5541333,5542490,5543236,5543618,5544971,5556243,","5535270,5535542,5540559,5540886,5541014,5541267,5541372,5543174,5543465,5543947,5545101,5556415,",0,g4716,cmpl,cmpl,"1,0,1,1,1,1,1,1,0,1,0,0,"
627,g4716.t3,chr3L,-,5534734,5537275,5534824,5535639,4,"5534734,5535436,5535612,5537190,","5535270,5535542,5535643,5537275,",0,g4716,cmpl,cmpl,"1,0,0,-1,"
627,g4716.t1,chr3L,-,5538410,5556585,5538970,5556369,10,"5538410,5540619,5540951,5541078,5541333,5542490,5543236,5543618,5544971,5556243,","5540559,5540886,5541014,5541267,5541372,5543174,5543465,5543947,5545101,5556585,",0,g4716,cmpl,cmpl,"1,1,1,1,1,1,0,1,0,0,"
627,g4717.t1,chr3L,-,5559485,5561575,5560751,5561411,2,"5559485,5560745,","5560170,5561575,",0,g4717,cmpl,cmpl,"-1,0,"
627,g4718.t1,chr3L,-,5561788,5563655,5561901,5563543,4,"5561788,5563084,5563265,5563492,","5562871,5563184,5563395,5563655,",0,g4718,cmpl,cmpl,"2,1,0,0,"
627,g4719.t1,chr3L,+,5563775,5566755,5563860,5564828,3,"5563775,5564325,5566156,","5564266,5565010,5566755,",0,g4719,cmpl,cmpl,"0,1,-1,"
627,g4720.t1,chr3L,-,5567607,5577325,5567723,5576933,5,"5567607,5569116,5573631,5576837,5577150,","5568996,5569361,5573829,5576941,5577325,",0,g4720,cmpl,cmpl,"2,0,0,0,-1,"
627,g4721.t1,chr3L,+,5583819,5590053,5584006,5589916,3,"5583819,5584758,5588880,","5584704,5588814,5590053,",0,g4721,cmpl,cmpl,"0,2,2,"
627,g4722.t1,chr3L,-,5590059,5592299,5590586,5592218,1,"5590059,","5592299,",0,g4722,cmpl,cmpl,"0,"
627,g4723.t1,chr3L,-,5592492,5595269,5592852,5595140,3,"5592492,5593266,5595125,","5593197,5594439,5595269,",0,g4723,cmpl,cmpl,"0,0,0,"
627,g4723.t2,chr3L,-,5592492,5595269,5592852,5595210,3,"5592492,5593266,5595125,","5593197,5594411,5595269,",0,g4723,cmpl,cmpl,"0,1,0,"
627,g4724.t1,chr3L,+,5595369,5597333,5595585,5597139,1,"5595369,","5597333,",0,g4724,cmpl,cmpl,"0,"
627,g4725.t1,chr3L,-,5598601,5599689,5598657,5599657,2,"5598601,5599620,","5599559,5599689,",0,g4725,cmpl,cmpl,"1,0,"
627,g4726.t1,chr3L,-,5601097,5603839,5601788,5603798,4,"5601097,5601989,5603071,5603687,","5601933,5602954,5603629,5603839,",0,g4726,cmpl,cmpl,"2,0,0,0,"
627,g4727.t1,chr3L,+,5604719,5606868,5604893,5606816,7,"5604719,5605469,5605685,5605922,5606238,5606471,5606722,","5605406,5605623,5605862,5606174,5606410,5606666,5606868,",0,g4727,cmpl,cmpl,"0,0,1,1,1,2,2,"
627,g4728.t1,chr3L,-,5607202,5608349,5607280,5608233,4,"5607202,5607551,5607805,5608086,","5607465,5607683,5608019,5608349,",0,g4728,cmpl,cmpl,"1,1,0,0,"
78,g4729.t1,chr3L,+,5622599,5648901,5624235,5648814,6,"5622599,5624207,5644404,5644734,5645674,5648302,","5622875,5624361,5644632,5644851,5648237,5648901,",0,g4729,cmpl,cmpl,"-1,0,0,0,0,1,"
628,g4730.t1,chr3L,+,5654709,5657380,5654979,5657334,5,"5654709,5656318,5656604,5656822,5657325,","5655046,5656455,5656753,5656973,5657380,",0,g4730,cmpl,cmpl,"0,1,0,2,0,"
628,g4730.t2,chr3L,+,5654709,5659685,5654979,5659515,5,"5654709,5656318,5656604,5656822,5659428,","5655046,5656455,5656753,5656973,5659685,",0,g4730,cmpl,cmpl,"0,1,0,2,0,"
628,g4731.t1,chr3L,-,5659742,5663239,5659878,5662154,8,"5659742,5660113,5660496,5660849,5661266,5661801,5662081,5663018,","5660057,5660439,5660795,5661209,5661738,5661997,5662157,5663239,",0,g4731,cmpl,cmpl,"1,2,0,0,2,1,0,-1,"
628,g4732.t3,chr3L,+,5666929,5742446,5668034,5742048,34,"5666929,5667821,5668699,5668963,5673051,5673546,5673771,5674374,5674789,5676276,5676510,5676818,5686543,5695747,5703924,5704961,5706441,5716096,5717537,5720876,5722381,5726479,5728490,5731439,5734438,5735725,5735985,5737983,5738225,5738415,5738638,5739105,5739464,5740103,","5667092,5668141,5668884,5669082,5673265,5673702,5674076,5674721,5675208,5676445,5676759,5676948,5686656,5699024,5704070,5705241,5706573,5716279,5717738,5721104,5722568,5726594,5728642,5731636,5734609,5735920,5736094,5738163,5738363,5738573,5739016,5739334,5739726,5742446,",0,g4732,cmpl,cmpl,"-1,0,2,1,0,1,1,0,2,1,2,2,0,2,0,2,0,0,0,0,0,1,2,1,0,0,0,1,1,1,0,0,1,2,"
628,g4732.t1,chr3L,+,5667729,5742446,5668034,5742048,34,"5667729,5668005,5668699,5668963,5673051,5673546,5673771,5674374,5674789,5676276,5676510,5676818,5682304,5695747,5703924,5704961,5706441,5716096,5717537,5720876,5722381,5726479,5728490,5731439,5734438,5735725,5735985,5737983,5738225,5738415,5738638,5739105,5739464,5740103,","5667942,5668141,5668884,5669082,5673265,5673702,5674076,5674721,5675208,5676445,5676759,5676948,5682324,5699024,5704070,5705241,5706573,5716279,5717738,5721104,5722568,5726594,5728642,5731636,5734609,5735920,5736094,5738163,5738363,5738573,5739016,5739334,5739726,5742446,",0,g4732,cmpl,cmpl,"-1,0,2,1,0,1,1,0,2,1,2,2,0,2,0,2,0,0,0,0,0,1,2,1,0,0,0,1,1,1,0,0,1,2,"
628,g4732.t2,chr3L,+,5667729,5743720,5668034,5742048,35,"5667729,5668005,5668699,5668963,5673051,5673546,5673771,5674374,5674789,5676276,5676510,5676818,5682304,5695747,5703924,5704961,5706441,5716096,5717537,5720876,5722381,5726479,5728490,5731439,5734465,5735725,5735985,5737983,5738225,5738415,5738638,5739105,5739464,5740103,5743579,","5667942,5668141,5668884,5669082,5673265,5673702,5674076,5674721,5675208,5676445,5676759,5676948,5682324,5699024,5704070,5705241,5706573,5716279,5717738,5721104,5722568,5726594,5728642,5731636,5734609,5735920,5736094,5738163,5738363,5738573,5739016,5739334,5739726,5742671,5743720,",0,g4732,cmpl,cmpl,"-1,0,2,1,0,1,1,0,2,1,2,2,0,2,0,2,0,0,0,0,0,1,2,1,0,0,0,1,1,1,0,0,1,2,-1,"
628,g4733.t1,chr3L,-,5750034,5752135,5750588,5751593,2,"5750034,5752093,","5751600,5752135,",0,g4733,cmpl,cmpl,"0,-1,"
628,g4734.t1,chr3L,+,5752855,5761869,5756244,5761384,10,"5752855,5756204,5756496,5758206,5758653,5759628,5760674,5760859,5760984,5761173,","5753234,5756433,5758148,5758594,5759571,5760609,5760801,5760930,5761118,5761869,",0,g4734,cmpl,cmpl,"-1,0,0,2,0,0,0,1,0,2,"
628,g4735.t1,chr3L,-,5761982,5765605,5762410,5765428,8,"5761982,5762587,5763047,5763554,5764433,5764658,5765086,5765340,","5762524,5762715,5763273,5763776,5764596,5764795,5765184,5765605,",0,g4735,cmpl,cmpl,"0,1,0,0,2,0,1,0,"
628,g4736.t1,chr3L,+,5765885,5767086,5766009,5766989,3,"5765885,5766432,5766775,","5766375,5766716,5767086,",0,g4736,cmpl,cmpl,"0,0,2,"
78,g4737.t1,chr3L,-,5767096,5768865,5767135,5768759,2,"5767096,5768200,","5768133,5768865,",0,g4737,cmpl,cmpl,"1,0,"
629,g4738.t1,chr3L,+,5769285,5776057,5769602,5775572,4,"5769285,5771617,5772432,5775188,","5769933,5772375,5774076,5776057,",0,g4738,cmpl,cmpl,"0,1,0,0,"
629,g4739.t1,chr3L,-,5776334,5779585,5776411,5779541,6,"5776334,5777203,5777767,5777957,5778378,5778586,","5777144,5777257,5777899,5778322,5778524,5779585,",0,g4739,cmpl,cmpl,"2,2,2,0,1,0,"
629,g4739.t2,chr3L,-,5776334,5779585,5776411,5779541,5,"5776334,5777767,5777957,5778378,5778586,","5777144,5777899,5778322,5778524,5779585,",0,g4739,cmpl,cmpl,"2,2,0,1,0,"
629,g4740.t1,chr3L,+,5780035,5783266,5780110,5783243,7,"5780035,5780383,5780589,5780836,5781814,5782670,5782916,","5780133,5780532,5780774,5780997,5782308,5782849,5783266,",0,g4740,cmpl,cmpl,"0,2,1,0,2,1,0,"
629,g4741.t1,chr3L,-,5783406,5786625,5783480,5784455,2,"5783406,5786437,","5784537,5786625,",0,g4741,cmpl,cmpl,"0,-1,"
629,g4742.t1,chr3L,-,5790189,5794185,5790544,5793845,4,"5790189,5791695,5792699,5794055,","5791643,5792585,5793852,5794185,",0,g4742,cmpl,cmpl,"2,0,0,-1,"
629,g4743.t1,chr3L,-,5794419,5797725,5794563,5796302,4,"5794419,5795548,5796129,5797637,","5795143,5796061,5796310,5797725,",0,g4743,cmpl,cmpl,"2,2,0,-1,"
629,g4744.t1,chr3L,+,5800465,5805680,5800593,5805642,3,"5800465,5804219,5805472,","5800705,5805413,5805680,",0,g4744,cmpl,cmpl,"0,1,1,"
629,g4745.t1,chr3L,-,5805685,5810545,5805776,5810400,9,"5805685,5806006,5806314,5806492,5806746,5806944,5807133,5807947,5810289,","5805935,5806255,5806405,5806684,5806880,5807076,5807260,5807988,5810545,",0,g4745,cmpl,cmpl,"0,0,2,2,0,0,2,0,0,"
629,g4746.t1,chr3L,+,5810835,5812045,5811078,5811929,2,"5810835,5811385,","5811320,5812045,",0,g4746,cmpl,cmpl,"0,2,"
629,g4747.t1,chr3L,-,5812137,5847525,5812249,5842994,10,"5812137,5812714,5812941,5816650,5817538,5817897,5818108,5842207,5847068,5847361,","5812653,5812861,5812999,5816700,5817643,5818025,5818286,5843013,5847161,5847525,",0,g4747,cmpl,cmpl,"1,1,0,1,1,2,1,0,-1,-1,"
629,g4748.t1,chr3L,+,5869945,5875459,5871597,5875379,7,"5869945,5871538,5871821,5872384,5873620,5873857,5874421,","5869974,5871765,5872333,5873201,5873800,5874369,5875459,",0,g4748,cmpl,cmpl,"-1,0,0,2,0,0,2,"
629,g4749.t1,chr3L,+,5882375,5884099,5882406,5883792,1,"5882375,","5884099,",0,g4749,cmpl,cmpl,"0,"
629,g4750.t1,chr3L,-,5890509,5897465,5895744,5897379,3,"5890509,5895722,5896673,","5890684,5896616,5897465,",0,g4750,cmpl,cmpl,"-1,1,0,"
78,g4751.t1,chr3L,+,5897615,5900906,5897647,5900826,7,"5897615,5898358,5898608,5899554,5899804,5900114,5900672,","5898290,5898551,5899372,5899747,5899934,5900608,5900906,",0,g4751,cmpl,cmpl,"0,1,2,1,2,0,2,"
78,g4751.t3,chr3L,+,5897695,5900906,5897734,5900826,7,"5897695,5898358,5898608,5899554,5899804,5900114,5900672,","5898290,5898551,5899372,5899747,5899934,5900608,5900906,",0,g4751,cmpl,cmpl,"0,1,2,1,2,0,2,"
78,g4751.t2,chr3L,+,5897705,5900906,5897737,5900826,7,"5897705,5898358,5898608,5899554,5899804,5900114,5900672,","5898290,5898551,5899372,5899747,5899934,5900608,5900906,",0,g4751,cmpl,cmpl,"0,1,2,1,2,0,2,"
630,g4752.t1,chr3L,-,5900996,5906795,5901120,5906750,12,"5900996,5901416,5901795,5902159,5903075,5903150,5903416,5903584,5904489,5905454,5905728,5906598,","5901360,5901560,5902101,5902255,5903092,5903361,5903527,5903894,5905386,5905647,5906546,5906795,",0,g4752,cmpl,cmpl,"0,0,0,0,1,0,0,2,2,1,2,0,"
630,g4753.t1,chr3L,+,5907475,5909869,5907804,5909749,7,"5907475,5908583,5908813,5908971,5909209,5909391,5909663,","5907879,5908707,5908899,5909130,5909296,5909596,5909869,",0,g4753,cmpl,cmpl,"0,0,1,0,0,0,1,"
630,g4754.t1,chr3L,-,5917939,5921249,5918015,5921205,6,"5917939,5918359,5918754,5919124,5919562,5921136,","5918165,5918602,5918924,5919319,5920751,5921249,",0,g4754,cmpl,cmpl,"0,0,1,1,0,0,"
630,g4755.t1,chr3L,+,5921629,5923560,5922645,5923507,4,"5921629,5922003,5922806,5923355,","5921653,5922733,5923292,5923560,",0,g4755,cmpl,cmpl,"-1,0,1,1,"
630,g4756.t1,chr3L,+,5923969,5930262,5924104,5929754,8,"5923969,5924836,5925400,5928223,5928536,5928703,5929103,5929315,","5924195,5925322,5925624,5928296,5928640,5929039,5929261,5930262,",0,g4756,cmpl,cmpl,"0,1,1,0,1,0,0,2,"
630,g4757.t1,chr3L,-,5930268,5932619,5930578,5932281,2,"5930268,5931617,","5931558,5932619,",0,g4757,cmpl,cmpl,"1,0,"
630,g4758.t1,chr3L,-,5933499,5939939,5933769,5937968,6,"5933499,5934053,5934404,5937398,5937828,5939797,","5933991,5934334,5934693,5937465,5938006,5939939,",0,g4758,cmpl,cmpl,"0,1,0,2,0,-1,"
630,g4758.t2,chr3L,-,5933499,5939389,5933769,5937968,6,"5933499,5934053,5934404,5937398,5937828,5939241,","5933991,5934334,5934693,5937732,5938006,5939389,",0,g4758,cmpl,cmpl,"0,1,0,2,0,-1,"
630,g4759.t1,chr3L,-,5967559,5975919,5967810,5975737,3,"5967559,5968813,5975644,","5968596,5969074,5975919,",0,g4759,cmpl,cmpl,"0,0,0,"
630,g4760.t1,chr3L,-,6009441,6015959,6009555,6010951,3,"6009441,6010651,6015854,","6010584,6011108,6015959,",0,g4760,cmpl,cmpl,"0,0,-1,"
630,g4761.t1,chr3L,+,6019779,6026317,6024645,6025627,4,"6019779,6024630,6025008,6025417,","6019857,6024892,6025337,6026317,",0,g4761,cmpl,cmpl,"-1,0,1,0,"
631,g4762.t1,chr3L,-,6033220,6034799,6033734,6034605,3,"6033220,6034345,6034752,","6034293,6034639,6034799,",0,g4762,cmpl,cmpl,"2,0,-1,"
631,g4763.t1,chr3L,+,6035219,6036454,6035242,6036111,3,"6035219,6035558,6036240,","6035502,6036119,6036454,",0,g4763,cmpl,cmpl,"0,2,-1,"
631,g4764.t1,chr3L,+,6036829,6038148,6037110,6038070,2,"6036829,6037103,","6036909,6038148,",0,g4764,cmpl,cmpl,"-1,0,"
631,g4765.t1,chr3L,+,6038749,6040139,6039195,6040088,2,"6038749,6039529,","6039452,6040139,",0,g4765,cmpl,cmpl,"0,2,"
631,g4766.t1,chr3L,+,6046719,6051690,6050776,6051660,3,"6046719,6050430,6051095,","6047007,6051036,6051690,",0,g4766,cmpl,cmpl,"-1,0,2,"
631,g4767.t1,chr3L,+,6052159,6053240,6052349,6053191,2,"6052159,6052726,","6052664,6053240,",0,g4767,cmpl,cmpl,"0,0,"
631,g4768.t1,chr3L,-,6053596,6054499,6053627,6054416,1,"6053596,","6054499,",0,g4768,cmpl,cmpl,"0,"
631,g4769.t1,chr3L,+,6055019,6056844,6055607,6056560,3,"6055019,6055576,6055716,","6055419,6055663,6056844,",0,g4769,cmpl,cmpl,"-1,0,2,"
631,g4770.t1,chr3L,+,6059799,6061404,6059945,6061378,3,"6059799,6060512,6060746,","6060454,6060688,6061404,",0,g4770,cmpl,cmpl,"0,2,1,"
