bin,chrom,chromStart,chromEnd,name,length,cpgNum,gcNum,perCpg,perGc,obsExp
732,chr3L,19347908,19348787,CpG: 62,879,62,489,14.1,55.6,0.91
732,chr3L,19349193,19349527,CpG: 26,334,26,187,15.6,56,0.99
732,chr3L,19350301,19350814,CpG: 39,513,39,305,15.2,59.5,0.86
732,chr3L,19353992,19354219,CpG: 17,227,17,119,15,52.4,1.11
732,chr3L,19355315,19355563,CpG: 29,248,29,140,23.4,56.5,1.47
732,chr3L,19356318,19356626,CpG: 26,308,26,162,16.9,52.6,1.24
732,chr3L,19367012,19367244,CpG: 18,232,18,123,15.5,53,1.14
732,chr3L,19368603,19368831,CpG: 18,228,18,116,15.8,50.9,1.23
732,chr3L,19379588,19380007,CpG: 29,419,29,227,13.8,54.2,0.94
732,chr3L,19384021,19384280,CpG: 18,259,18,133,13.9,51.4,1.05
732,chr3L,19385810,19386367,CpG: 43,557,43,329,15.4,59.1,0.9
732,chr3L,19393288,19393662,CpG: 35,374,35,195,18.7,52.1,1.39
732,chr3L,19394749,19394991,CpG: 21,242,21,123,17.4,50.8,1.36
732,chr3L,19397187,19397660,CpG: 35,473,35,246,14.8,52,1.14
733,chr3L,19400509,19400887,CpG: 26,378,26,192,13.8,50.8,1.11
733,chr3L,19412805,19413386,CpG: 46,581,46,296,15.8,50.9,1.22
733,chr3L,19413747,19414323,CpG: 40,576,40,300,13.9,52.1,1.02
733,chr3L,19414685,19414935,CpG: 24,250,24,147,19.2,58.8,1.11
733,chr3L,19433223,19433505,CpG: 20,282,20,146,14.2,51.8,1.07
733,chr3L,19440247,19440484,CpG: 21,237,21,121,17.7,51.1,1.36
733,chr3L,19448294,19449610,CpG: 88,1316,88,680,13.4,51.7,1
733,chr3L,19458247,19458485,CpG: 24,238,24,137,20.2,57.6,1.22
733,chr3L,19460876,19461847,CpG: 79,971,79,505,16.3,52,1.23
733,chr3L,19464098,19464531,CpG: 31,433,31,272,14.3,62.8,0.78
733,chr3L,19481821,19482078,CpG: 21,257,21,138,16.3,53.7,1.13
733,chr3L,19491752,19491957,CpG: 19,205,19,120,18.5,58.5,1.1
733,chr3L,19492455,19493114,CpG: 45,659,45,365,13.7,55.4,0.89
733,chr3L,19493570,19493833,CpG: 24,263,24,154,18.3,58.6,1.13
733,chr3L,19494303,19494537,CpG: 18,234,18,127,15.4,54.3,1.07
733,chr3L,19500627,19501333,CpG: 63,706,63,366,17.8,51.8,1.33
733,chr3L,19501781,19502209,CpG: 34,428,34,237,15.9,55.4,1.04
733,chr3L,19506673,19507201,CpG: 48,528,48,271,18.2,51.3,1.38
733,chr3L,19508529,19509222,CpG: 60,693,60,359,17.3,51.8,1.29
733,chr3L,19513924,19514502,CpG: 47,578,47,316,16.3,54.7,1.13
733,chr3L,19516059,19516348,CpG: 21,289,21,146,14.5,50.5,1.17
733,chr3L,19517809,19518039,CpG: 19,230,19,137,16.5,59.6,0.94
733,chr3L,19528269,19528881,CpG: 45,612,45,310,14.7,50.7,1.16
734,chr3L,19533634,19534211,CpG: 47,577,47,329,16.3,57,1.02
734,chr3L,19536936,19537410,CpG: 33,474,33,269,13.9,56.8,0.86
734,chr3L,19538568,19539696,CpG: 70,1128,70,628,12.4,55.7,0.81
734,chr3L,19542565,19542843,CpG: 23,278,23,160,16.5,57.6,1.04
734,chr3L,19545718,19545922,CpG: 21,204,21,118,20.6,57.8,1.23
734,chr3L,19551512,19552245,CpG: 54,733,54,407,14.7,55.5,0.96
734,chr3L,19564144,19564814,CpG: 51,670,51,348,15.2,51.9,1.13
734,chr3L,19569591,19569818,CpG: 22,227,22,143,19.4,63,0.99
734,chr3L,19570266,19570485,CpG: 24,219,24,132,21.9,60.3,1.26
734,chr3L,19572177,19573886,CpG: 136,1709,136,918,15.9,53.7,1.1
734,chr3L,19574482,19574909,CpG: 40,427,40,255,18.7,59.7,1.06
734,chr3L,19580260,19580503,CpG: 22,243,22,134,18.1,55.1,1.19
734,chr3L,19584265,19584705,CpG: 38,440,38,226,17.3,51.4,1.35
734,chr3L,19585601,19585902,CpG: 22,301,22,157,14.6,52.2,1.08
734,chr3L,19586296,19586714,CpG: 36,418,36,217,17.2,51.9,1.28
734,chr3L,19587209,19587669,CpG: 32,460,32,263,13.9,57.2,0.86
734,chr3L,19588283,19588535,CpG: 21,252,21,129,16.7,51.2,1.3
734,chr3L,19592088,19592442,CpG: 28,354,28,180,15.8,50.8,1.23
734,chr3L,19593899,19594241,CpG: 25,342,25,182,14.6,53.2,1.04
734,chr3L,19596345,19597320,CpG: 61,975,61,522,12.5,53.5,0.87
734,chr3L,19599172,19599917,CpG: 51,745,51,424,13.7,56.9,0.85
734,chr3L,19600377,19600674,CpG: 21,297,21,168,14.1,56.6,0.89
734,chr3L,19600915,19601284,CpG: 33,369,33,219,17.9,59.3,1.02
734,chr3L,19602630,19602968,CpG: 34,338,34,201,20.1,59.5,1.16
734,chr3L,19605041,19605288,CpG: 21,247,21,130,17,52.6,1.23
734,chr3L,19607274,19607775,CpG: 41,501,41,279,16.4,55.7,1.06
734,chr3L,19608012,19608238,CpG: 22,226,22,137,19.5,60.6,1.07
734,chr3L,19609012,19609661,CpG: 44,649,44,329,13.6,50.7,1.06
734,chr3L,19611783,19612073,CpG: 28,290,28,170,19.3,58.6,1.12
734,chr3L,19612635,19613233,CpG: 39,598,39,330,13,55.2,0.86
734,chr3L,19618726,19619727,CpG: 73,1001,73,504,14.6,50.3,1.15
734,chr3L,19620796,19622304,CpG: 94,1508,94,811,12.5,53.8,0.86
734,chr3L,19623510,19624143,CpG: 54,633,54,358,17.1,56.6,1.07
734,chr3L,19625600,19626834,CpG: 89,1234,89,676,14.4,54.8,0.96
734,chr3L,19629448,19629729,CpG: 24,281,24,174,17.1,61.9,0.89
734,chr3L,19634237,19634635,CpG: 30,398,30,202,15.1,50.8,1.2
734,chr3L,19635568,19635787,CpG: 20,219,20,119,18.3,54.3,1.24
734,chr3L,19640936,19641200,CpG: 22,264,22,149,16.7,56.4,1.05
734,chr3L,19642363,19642723,CpG: 36,360,36,213,20,59.2,1.15
734,chr3L,19647622,19648248,CpG: 43,626,43,379,13.7,60.5,0.76
734,chr3L,19649517,19649881,CpG: 34,364,34,217,18.7,59.6,1.07
734,chr3L,19652122,19653870,CpG: 120,1748,120,954,13.7,54.6,0.93
734,chr3L,19656844,19657336,CpG: 46,492,46,287,18.7,58.3,1.1
734,chr3L,19660120,19660436,CpG: 24,316,24,162,15.2,51.3,1.16
735,chr3L,19663076,19663990,CpG: 76,914,76,497,16.6,54.4,1.13
735,chr3L,19679097,19679719,CpG: 45,622,45,339,14.5,54.5,0.97
735,chr3L,19681089,19681582,CpG: 36,493,36,252,14.6,51.1,1.13
735,chr3L,19682847,19683144,CpG: 27,297,27,170,18.2,57.2,1.13
735,chr3L,19686122,19686359,CpG: 21,237,21,131,17.7,55.3,1.16
735,chr3L,19688338,19688649,CpG: 25,311,25,185,16.1,59.5,0.91
735,chr3L,19689075,19689357,CpG: 29,282,29,170,20.6,60.3,1.13
735,chr3L,19690489,19693048,CpG: 195,2559,195,1428,15.2,55.8,0.99
735,chr3L,19695292,19695779,CpG: 38,487,38,245,15.6,50.3,1.23
735,chr3L,19698820,19699072,CpG: 24,252,24,144,19,57.1,1.28
735,chr3L,19701589,19702507,CpG: 85,918,85,552,18.5,60.1,1.05
735,chr3L,19709243,19709470,CpG: 18,227,18,116,15.9,51.1,1.26
735,chr3L,19712762,19713021,CpG: 26,259,26,145,20.1,56,1.42
735,chr3L,19715315,19715540,CpG: 18,225,18,123,16,54.7,1.07
735,chr3L,19715625,19715866,CpG: 17,241,17,124,14.1,51.5,1.07
735,chr3L,19717604,19718412,CpG: 60,808,60,426,14.9,52.7,1.07
735,chr3L,19720459,19722151,CpG: 122,1692,122,968,14.4,57.2,0.88
735,chr3L,19722814,19723283,CpG: 32,469,32,237,13.6,50.5,1.07
735,chr3L,19723484,19723745,CpG: 24,261,24,134,18.4,51.3,1.4
735,chr3L,19725912,19726979,CpG: 70,1067,70,558,13.1,52.3,0.96
735,chr3L,19729002,19730293,CpG: 104,1291,104,713,16.1,55.2,1.07
735,chr3L,19740659,19740886,CpG: 18,227,18,116,15.9,51.1,1.26
735,chr3L,19744178,19744437,CpG: 26,259,26,145,20.1,56,1.42
735,chr3L,19746731,19746956,CpG: 18,225,18,123,16,54.7,1.07
735,chr3L,19747041,19747282,CpG: 17,241,17,124,14.1,51.5,1.07
735,chr3L,19749020,19749828,CpG: 60,808,60,426,14.9,52.7,1.07
735,chr3L,19751875,19753567,CpG: 122,1692,122,968,14.4,57.2,0.88
735,chr3L,19754230,19754699,CpG: 32,469,32,237,13.6,50.5,1.07
735,chr3L,19754900,19755161,CpG: 24,261,24,134,18.4,51.3,1.4
735,chr3L,19757327,19758394,CpG: 70,1067,70,558,13.1,52.3,0.96
735,chr3L,19760417,19761708,CpG: 104,1291,104,713,16.1,55.2,1.07
735,chr3L,19772073,19772300,CpG: 18,227,18,116,15.9,51.1,1.26
735,chr3L,19775592,19775851,CpG: 26,259,26,145,20.1,56,1.42
735,chr3L,19785311,19785615,CpG: 24,304,24,157,15.8,51.6,1.21
736,chr3L,19794848,19797196,CpG: 169,2348,169,1322,14.4,56.3,0.91
736,chr3L,19798375,19798672,CpG: 28,297,28,186,18.9,62.6,0.96
736,chr3L,19800819,19801052,CpG: 17,233,17,133,14.6,57.1,0.9
736,chr3L,19803472,19803885,CpG: 32,413,32,219,15.5,53,1.1
736,chr3L,19805373,19805632,CpG: 22,259,22,141,17,54.4,1.15
736,chr3L,19807929,19808536,CpG: 42,607,42,319,13.8,52.6,1
736,chr3L,19810635,19811890,CpG: 86,1255,86,727,13.7,57.9,0.82
736,chr3L,19813128,19815249,CpG: 139,2121,139,1084,13.1,51.1,1
736,chr3L,19818303,19820120,CpG: 148,1817,148,1021,16.3,56.2,1.03
736,chr3L,19828320,19829201,CpG: 67,881,67,461,15.2,52.3,1.11
736,chr3L,19832088,19834076,CpG: 138,1988,138,1012,13.9,50.9,1.08
736,chr3L,19835364,19836258,CpG: 57,894,57,458,12.8,51.2,0.97
736,chr3L,19836506,19841682,CpG: 339,5176,339,2774,13.1,53.6,0.91
736,chr3L,19843378,19844793,CpG: 91,1415,91,845,12.9,59.7,0.72
736,chr3L,19858057,19858479,CpG: 29,422,29,212,13.7,50.2,1.09
736,chr3L,19858838,19860638,CpG: 158,1800,158,1067,17.6,59.3,1
736,chr3L,19871232,19871499,CpG: 19,267,19,155,14.2,58.1,0.85
736,chr3L,19873628,19874190,CpG: 38,562,38,285,13.5,50.7,1.05
736,chr3L,19875181,19877863,CpG: 180,2682,180,1435,13.4,53.5,0.94
736,chr3L,19878824,19880100,CpG: 94,1276,94,702,14.7,55,0.98
736,chr3L,19880531,19881032,CpG: 35,501,35,263,14,52.5,1.02
736,chr3L,19882671,19888589,CpG: 418,5918,418,3255,14.1,55,0.94
736,chr3L,19891530,19894794,CpG: 247,3264,247,1795,15.1,55,1
736,chr3L,19902937,19903190,CpG: 25,253,25,127,19.8,50.2,1.57
736,chr3L,19909921,19912200,CpG: 153,2279,153,1208,13.4,53,0.96
736,chr3L,19913003,19913336,CpG: 24,333,24,185,14.4,55.6,0.94
736,chr3L,19915022,19917945,CpG: 210,2923,210,1619,14.4,55.4,0.94
736,chr3L,19918986,19919270,CpG: 31,284,31,180,21.8,63.4,1.1
11,chr3L,19920170,19923265,CpG: 207,3095,207,1647,13.4,53.2,0.95
737,chr3L,19924909,19925161,CpG: 22,252,22,135,17.5,53.6,1.22
737,chr3L,19925537,19926855,CpG: 119,1318,119,808,18.1,61.3,0.97
737,chr3L,19927541,19928187,CpG: 53,646,53,362,16.4,56,1.05
737,chr3L,19939134,19939363,CpG: 23,229,23,118,20.1,51.5,1.59
737,chr3L,19949242,19949584,CpG: 29,342,29,190,17,55.6,1.11
737,chr3L,19964664,19964987,CpG: 25,323,25,199,15.5,61.6,0.86
737,chr3L,19965598,19965919,CpG: 30,321,30,178,18.7,55.5,1.22
737,chr3L,19968861,19969236,CpG: 32,375,32,197,17.1,52.5,1.24
737,chr3L,19969534,19969755,CpG: 18,221,18,112,16.3,50.7,1.31
737,chr3L,19970845,19971605,CpG: 58,760,58,456,15.3,60,0.85
737,chr3L,19973371,19973831,CpG: 41,460,41,270,17.8,58.7,1.06
737,chr3L,19975985,19976326,CpG: 28,341,28,181,16.4,53.1,1.17
737,chr3L,19980628,19981073,CpG: 35,445,35,236,15.7,53,1.13
737,chr3L,19984562,19985100,CpG: 39,538,39,331,14.5,61.5,0.78
737,chr3L,19986992,19987198,CpG: 16,206,16,120,15.5,58.3,0.92
737,chr3L,19990382,19990601,CpG: 21,219,21,140,19.2,63.9,0.94
737,chr3L,19998241,19999006,CpG: 54,765,54,416,14.1,54.4,0.96
737,chr3L,20001876,20002154,CpG: 27,278,27,162,19.4,58.3,1.15
737,chr3L,20021845,20022592,CpG: 60,747,60,396,16.1,53,1.15
737,chr3L,20024930,20025205,CpG: 24,275,24,149,17.5,54.2,1.19
737,chr3L,20027234,20027448,CpG: 17,214,17,115,15.9,53.7,1.1
737,chr3L,20028676,20028890,CpG: 19,214,19,126,17.8,58.9,1.1
737,chr3L,20029438,20029639,CpG: 21,201,21,104,20.9,51.7,1.57
737,chr3L,20030554,20030944,CpG: 29,390,29,212,14.9,54.4,1.02
737,chr3L,20032655,20033058,CpG: 31,403,31,202,15.4,50.1,1.25
737,chr3L,20040065,20040415,CpG: 25,350,25,176,14.3,50.3,1.13
737,chr3L,20041353,20041651,CpG: 31,298,31,166,20.8,55.7,1.37
738,chr3L,20074147,20076124,CpG: 145,1977,145,1143,14.7,57.8,0.88
738,chr3L,20084124,20084498,CpG: 25,374,25,190,13.4,50.8,1.04
738,chr3L,20085136,20085495,CpG: 25,359,25,185,13.9,51.5,1.05
738,chr3L,20101213,20104413,CpG: 236,3200,236,1648,14.8,51.5,1.11
738,chr3L,20106163,20107357,CpG: 99,1194,99,745,16.6,62.4,0.85
738,chr3L,20108813,20111599,CpG: 204,2786,204,1474,14.6,52.9,1.05
738,chr3L,20112358,20112630,CpG: 19,272,19,147,14,54,0.96
738,chr3L,20123356,20123602,CpG: 23,246,23,128,18.7,52,1.4
738,chr3L,20124478,20126382,CpG: 131,1904,131,973,13.8,51.1,1.05
738,chr3L,20129412,20129688,CpG: 25,276,25,162,18.1,58.7,1.05
738,chr3L,20130860,20131402,CpG: 42,542,42,310,15.5,57.2,0.95
738,chr3L,20132179,20137922,CpG: 376,5743,376,3004,13.1,52.3,0.96
738,chr3L,20139664,20140197,CpG: 36,533,36,289,13.5,54.2,0.92
738,chr3L,20145030,20145302,CpG: 21,272,21,149,15.4,54.8,1.07
738,chr3L,20147739,20148206,CpG: 37,467,37,274,15.8,58.7,0.98
738,chr3L,20148581,20148798,CpG: 20,217,20,109,18.4,50.2,1.46
738,chr3L,20151534,20152414,CpG: 74,880,74,513,16.8,58.3,1.05
738,chr3L,20153489,20154466,CpG: 83,977,83,567,17,58,1.01
738,chr3L,20154981,20155301,CpG: 24,320,24,184,15,57.5,0.91
738,chr3L,20156681,20157207,CpG: 49,526,49,328,18.6,62.4,1
738,chr3L,20159109,20159691,CpG: 39,582,39,311,13.4,53.4,0.94
738,chr3L,20160022,20160306,CpG: 24,284,24,171,16.9,60.2,0.94
738,chr3L,20162381,20164230,CpG: 146,1849,146,1135,15.8,61.4,0.84
738,chr3L,20166475,20166883,CpG: 31,408,31,209,15.2,51.2,1.16
738,chr3L,20171331,20171839,CpG: 42,508,42,266,16.5,52.4,1.21
738,chr3L,20172614,20172817,CpG: 17,203,17,108,16.7,53.2,1.19
738,chr3L,20173081,20173490,CpG: 36,409,36,213,17.6,52.1,1.3
738,chr3L,20176087,20176720,CpG: 45,633,45,319,14.2,50.4,1.19
738,chr3L,20179938,20180198,CpG: 28,260,28,158,21.5,60.8,1.19
739,chr3L,20185094,20185384,CpG: 32,290,32,167,22.1,57.6,1.33
739,chr3L,20188816,20189115,CpG: 25,299,25,154,16.7,51.5,1.26
739,chr3L,20189367,20189595,CpG: 19,228,19,132,16.7,57.9,1.01
739,chr3L,20190676,20191793,CpG: 92,1117,92,660,16.5,59.1,0.94
739,chr3L,20200837,20201277,CpG: 34,440,34,247,15.5,56.1,0.98
739,chr3L,20202134,20202715,CpG: 48,581,48,319,16.5,54.9,1.1
739,chr3L,20202940,20203155,CpG: 16,215,16,119,14.9,55.3,1
739,chr3L,20204727,20205904,CpG: 84,1177,84,692,14.3,58.8,0.84
739,chr3L,20207964,20208822,CpG: 55,858,55,468,12.8,54.5,0.87
739,chr3L,20210734,20211774,CpG: 92,1040,92,632,17.7,60.8,0.96
739,chr3L,20219063,20219479,CpG: 33,416,33,231,15.9,55.5,1.05
739,chr3L,20222021,20222914,CpG: 72,893,72,511,16.1,57.2,0.99
739,chr3L,20224260,20225128,CpG: 69,868,69,494,15.9,56.9,0.98
739,chr3L,20226589,20229629,CpG: 194,3040,194,1566,12.8,51.5,0.96
739,chr3L,20231628,20232031,CpG: 33,403,33,210,16.4,52.1,1.21
739,chr3L,20235372,20235777,CpG: 31,405,31,228,15.3,56.3,0.97
739,chr3L,20236269,20237288,CpG: 79,1019,79,592,15.5,58.1,0.92
739,chr3L,20237652,20237897,CpG: 23,245,23,140,18.8,57.1,1.18
739,chr3L,20238761,20240466,CpG: 113,1705,113,975,13.3,57.2,0.82
739,chr3L,20242805,20243402,CpG: 55,597,55,364,18.4,61,1
739,chr3L,20247823,20248635,CpG: 70,812,70,413,17.2,50.9,1.33
739,chr3L,20256366,20256666,CpG: 33,300,33,197,22,65.7,1.02
739,chr3L,20262530,20262800,CpG: 20,270,20,137,14.8,50.7,1.15
739,chr3L,20270814,20271031,CpG: 18,217,18,115,16.6,53,1.2
739,chr3L,20273465,20275149,CpG: 112,1684,112,918,13.3,54.5,0.9
739,chr3L,20276090,20276646,CpG: 43,556,43,306,15.5,55,1.02
739,chr3L,20277624,20278891,CpG: 93,1267,93,729,14.7,57.5,0.89
739,chr3L,20279757,20280013,CpG: 19,256,19,134,14.8,52.3,1.13
739,chr3L,20281343,20281602,CpG: 22,259,22,131,17,50.6,1.33
739,chr3L,20282436,20282637,CpG: 20,201,20,120,19.9,59.7,1.12
739,chr3L,20282938,20283254,CpG: 26,316,26,170,16.5,53.8,1.15
739,chr3L,20294861,20295474,CpG: 53,613,53,334,17.3,54.5,1.17
739,chr3L,20297658,20298025,CpG: 28,367,28,226,15.3,61.6,0.82
739,chr3L,20298253,20299186,CpG: 62,933,62,480,13.3,51.4,1.01
739,chr3L,20299753,20302991,CpG: 220,3238,220,1700,13.6,52.5,0.99
739,chr3L,20304707,20305109,CpG: 36,402,36,245,17.9,60.9,0.97
739,chr3L,20305575,20305900,CpG: 24,325,24,184,14.8,56.6,0.93
739,chr3L,20306218,20306426,CpG: 17,208,17,122,16.3,58.7,1.06
739,chr3L,20309977,20310538,CpG: 53,561,53,295,18.9,52.6,1.37
739,chr3L,20311355,20312076,CpG: 60,721,60,397,16.6,55.1,1.1
739,chr3L,20312183,20312480,CpG: 21,297,21,154,14.1,51.9,1.05
740,chr3L,20318558,20318785,CpG: 17,227,17,127,15,55.9,0.96
740,chr3L,20319174,20319414,CpG: 19,240,19,127,15.8,52.9,1.14
740,chr3L,20319633,20319901,CpG: 22,268,22,158,16.4,59,0.95
740,chr3L,20324036,20324596,CpG: 40,560,40,289,14.3,51.6,1.08
740,chr3L,20350354,20350945,CpG: 51,591,51,316,17.3,53.5,1.21
740,chr3L,20355313,20356188,CpG: 66,875,66,492,15.1,56.2,0.96
740,chr3L,20356875,20357503,CpG: 50,628,50,360,15.9,57.3,0.98
740,chr3L,20359978,20361518,CpG: 123,1540,123,872,16,56.6,1
740,chr3L,20366087,20366446,CpG: 31,359,31,194,17.3,54,1.18
740,chr3L,20367184,20369900,CpG: 185,2716,185,1529,13.6,56.3,0.86
740,chr3L,20376190,20376677,CpG: 39,487,39,250,16,51.3,1.22
740,chr3L,20378476,20379865,CpG: 95,1389,95,708,13.7,51,1.05
740,chr3L,20382583,20382798,CpG: 18,215,18,111,16.7,51.6,1.3
740,chr3L,20384515,20384854,CpG: 23,339,23,188,13.6,55.5,0.89
740,chr3L,20388693,20389121,CpG: 38,428,38,225,17.8,52.6,1.29
740,chr3L,20389877,20390391,CpG: 42,514,42,266,16.3,51.8,1.22
740,chr3L,20392854,20393065,CpG: 22,211,22,115,20.9,54.5,1.4
740,chr3L,20396564,20398258,CpG: 123,1694,123,920,14.5,54.3,0.99
740,chr3L,20400532,20401791,CpG: 98,1259,98,677,15.6,53.8,1.08
740,chr3L,20409036,20409590,CpG: 39,554,39,320,14.1,57.8,0.86
740,chr3L,20410210,20410645,CpG: 32,435,32,220,14.7,50.6,1.17
740,chr3L,20411981,20412295,CpG: 29,314,29,173,18.5,55.1,1.24
740,chr3L,20417386,20417937,CpG: 40,551,40,276,14.5,50.1,1.17
740,chr3L,20418469,20418711,CpG: 19,242,19,132,15.7,54.5,1.11
740,chr3L,20419307,20419806,CpG: 35,499,35,268,14,53.7,1.04
740,chr3L,20422375,20422656,CpG: 20,281,20,149,14.2,53,1.09
740,chr3L,20423731,20424106,CpG: 30,375,30,209,16,55.7,1.05
740,chr3L,20425175,20426069,CpG: 64,894,64,515,14.3,57.6,0.86
740,chr3L,20426521,20427340,CpG: 55,819,55,470,13.4,57.4,0.82
740,chr3L,20429482,20429808,CpG: 28,326,28,164,17.2,50.3,1.36
740,chr3L,20430816,20431380,CpG: 43,564,43,300,15.2,53.2,1.08
740,chr3L,20431846,20432150,CpG: 29,304,29,177,19.1,58.2,1.14
740,chr3L,20432785,20433018,CpG: 23,233,23,147,19.7,63.1,0.99
740,chr3L,20434556,20435010,CpG: 29,454,29,229,12.8,50.4,1
740,chr3L,20435245,20436094,CpG: 59,849,59,459,13.9,54.1,0.95
740,chr3L,20438515,20439416,CpG: 67,901,67,499,14.9,55.4,0.97
740,chr3L,20445096,20445307,CpG: 22,211,22,112,20.9,53.1,1.52
740,chr3L,20445880,20446347,CpG: 37,467,37,239,15.8,51.2,1.23
741,chr3L,20447262,20447493,CpG: 19,231,19,124,16.5,53.7,1.16
741,chr3L,20450822,20451196,CpG: 32,374,32,219,17.1,58.6,1
741,chr3L,20452150,20452926,CpG: 59,776,59,417,15.2,53.7,1.05
741,chr3L,20454827,20455062,CpG: 18,235,18,127,15.3,54,1.07
741,chr3L,20456066,20456783,CpG: 55,717,55,383,15.3,53.4,1.08
741,chr3L,20460743,20461252,CpG: 46,509,46,296,18.1,58.2,1.08
741,chr3L,20461789,20462119,CpG: 26,330,26,170,15.8,51.5,1.21
741,chr3L,20464299,20464581,CpG: 23,282,23,155,16.3,55,1.08
741,chr3L,20466814,20467220,CpG: 37,406,37,220,18.2,54.2,1.25
741,chr3L,20468121,20468559,CpG: 36,438,36,239,16.4,54.6,1.11
741,chr3L,20472655,20473433,CpG: 74,778,74,401,19,51.5,1.44
741,chr3L,20476145,20476501,CpG: 32,356,32,204,18,57.3,1.11
741,chr3L,20477750,20478008,CpG: 21,258,21,131,16.3,50.8,1.32
741,chr3L,20483407,20483852,CpG: 32,445,32,230,14.4,51.7,1.08
741,chr3L,20485027,20485228,CpG: 15,201,15,110,14.9,54.7,1
741,chr3L,20485576,20485808,CpG: 19,232,19,127,16.4,54.7,1.1
741,chr3L,20495367,20498418,CpG: 217,3051,217,1571,14.2,51.5,1.07
741,chr3L,20509727,20510671,CpG: 68,944,68,525,14.4,55.6,0.93
741,chr3L,20511645,20513675,CpG: 126,2030,126,1045,12.4,51.5,0.94
741,chr3L,20521320,20521830,CpG: 33,510,33,258,12.9,50.6,1.02
741,chr3L,20525381,20526187,CpG: 77,806,77,457,19.1,56.7,1.2
741,chr3L,20543636,20544498,CpG: 64,862,64,461,14.8,53.5,1.04
741,chr3L,20562274,20562566,CpG: 23,292,23,150,15.8,51.4,1.19
741,chr3L,20567183,20567622,CpG: 33,439,33,223,15,50.8,1.17
741,chr3L,20568113,20568383,CpG: 30,270,30,137,22.2,50.7,1.8
742,chr3L,20581075,20581520,CpG: 33,445,33,232,14.8,52.1,1.1
742,chr3L,20586992,20587202,CpG: 20,210,20,113,19,53.8,1.35
742,chr3L,20594402,20594901,CpG: 35,499,35,270,14,54.1,0.96
742,chr3L,20598623,20599972,CpG: 91,1349,91,800,13.5,59.3,0.77
742,chr3L,20633092,20633377,CpG: 27,285,27,165,18.9,57.9,1.13
742,chr3L,20637408,20637728,CpG: 24,320,24,170,15,53.1,1.06
742,chr3L,20637949,20638395,CpG: 35,446,35,278,15.7,62.3,0.81
742,chr3L,20640284,20640610,CpG: 23,326,23,166,14.1,50.9,1.09
742,chr3L,20644293,20644555,CpG: 21,262,21,144,16,55,1.06
742,chr3L,20652232,20652475,CpG: 21,243,21,141,17.3,58,1.05
742,chr3L,20653714,20654440,CpG: 47,726,47,375,12.9,51.7,0.98
742,chr3L,20656796,20657058,CpG: 19,262,19,135,14.5,51.5,1.11
742,chr3L,20668844,20669259,CpG: 32,415,32,221,15.4,53.3,1.09
742,chr3L,20684385,20684694,CpG: 21,309,21,160,13.6,51.8,1.01
742,chr3L,20686778,20687071,CpG: 22,293,22,153,15,52.2,1.13
742,chr3L,20692825,20694006,CpG: 89,1181,89,740,15.1,62.7,0.77
742,chr3L,20700929,20701180,CpG: 21,251,21,130,16.7,51.8,1.25
742,chr3L,20701956,20702268,CpG: 22,312,22,160,14.1,51.3,1.1
743,chr3L,20716829,20717201,CpG: 30,372,30,217,16.1,58.3,0.96
743,chr3L,20724972,20725209,CpG: 21,237,21,133,17.7,56.1,1.13
743,chr3L,20742606,20743500,CpG: 67,894,67,506,15,56.6,0.94
743,chr3L,20747323,20747538,CpG: 16,215,16,111,14.9,51.6,1.16
743,chr3L,20750454,20750728,CpG: 27,274,27,156,19.7,56.9,1.22
743,chr3L,20762323,20762551,CpG: 18,228,18,115,15.8,50.4,1.24
743,chr3L,20770585,20771148,CpG: 50,563,50,315,17.8,56,1.14
743,chr3L,20773794,20774716,CpG: 78,922,78,538,16.9,58.4,1
743,chr3L,20774835,20775098,CpG: 19,263,19,133,14.4,50.6,1.16
743,chr3L,20776186,20776667,CpG: 38,481,38,279,15.8,58,0.94
743,chr3L,20777443,20777912,CpG: 38,469,38,243,16.2,51.8,1.21
743,chr3L,20781662,20784566,CpG: 193,2904,193,1623,13.3,55.9,0.85
743,chr3L,20787461,20787699,CpG: 25,238,25,143,21,60.1,1.17
743,chr3L,20789463,20789790,CpG: 27,327,27,179,16.5,54.7,1.15
743,chr3L,20790134,20791025,CpG: 62,891,62,518,13.9,58.1,0.83
743,chr3L,20792724,20792980,CpG: 28,256,28,154,21.9,60.2,1.21
743,chr3L,20797633,20801129,CpG: 232,3496,232,1793,13.3,51.3,1.01
743,chr3L,20807294,20812097,CpG: 301,4803,301,2502,12.5,52.1,0.93
743,chr3L,20813568,20813878,CpG: 24,310,24,170,15.5,54.8,1.03
743,chr3L,20817225,20817786,CpG: 39,561,39,292,13.9,52,1.03
743,chr3L,20818877,20819467,CpG: 52,590,52,351,17.6,59.5,1
743,chr3L,20828006,20828281,CpG: 31,275,31,142,22.5,51.6,1.71
743,chr3L,20830701,20831064,CpG: 28,363,28,212,15.4,58.4,0.91
743,chr3L,20832886,20833867,CpG: 77,981,77,540,15.7,55,1.04
743,chr3L,20836326,20837148,CpG: 58,822,58,468,14.1,56.9,0.87
744,chr3L,20842588,20842848,CpG: 20,260,20,137,15.4,52.7,1.11
744,chr3L,20845736,20846012,CpG: 26,276,26,147,18.8,53.3,1.33
744,chr3L,20848009,20848625,CpG: 51,616,51,354,16.6,57.5,1.02
